"MSOA11CD","MSOA11NM","Year","HousingIndex"
"E02000387","Hammersmith and Fulham 016",2007,-1.21505815476619
"E02000388","Hammersmith and Fulham 017",2007,-1.79497967949743
"E02000389","Hammersmith and Fulham 018",2007,-0.672994370226003
"E02000390","Hammersmith and Fulham 019",2007,-0.718405875130077
"E02000391","Hammersmith and Fulham 020",2007,-0.853608920305038
"E02000392","Hammersmith and Fulham 021",2007,-1.97157620922223
"E02000393","Hammersmith and Fulham 022",2007,0.0333172033323564
"E02000394","Hammersmith and Fulham 023",2007,-1.04563102595311
"E02000395","Hammersmith and Fulham 024",2007,0.232780460512702
"E02000396","Hammersmith and Fulham 025",2007,-0.571936933443676
"E02000372","Hammersmith and Fulham 001",2009,-2.02713529458203
"E02000373","Hammersmith and Fulham 002",2009,-1.87095662920338
"E02000374","Hammersmith and Fulham 003",2009,-0.55829026429068
"E02000375","Hammersmith and Fulham 004",2009,-1.38351626483739
"E02000376","Hammersmith and Fulham 005",2009,-1.37864630834555
"E02000377","Hammersmith and Fulham 006",2009,-1.41618516519178
"E02000378","Hammersmith and Fulham 007",2009,-0.829941856866754
"E02000379","Hammersmith and Fulham 008",2009,-0.40508681361365
"E02000380","Hammersmith and Fulham 009",2009,-0.119991322563002
"E02000381","Hammersmith and Fulham 010",2009,-1.06923664960796
"E02000382","Hammersmith and Fulham 011",2009,-0.418613263859174
"E02000383","Hammersmith and Fulham 012",2009,-1.78050425959791
"E02000384","Hammersmith and Fulham 013",2009,-1.71430519731484
"E02000385","Hammersmith and Fulham 014",2009,-0.577278522842107
"E02000386","Hammersmith and Fulham 015",2009,-1.98138331891394
"E02000387","Hammersmith and Fulham 016",2009,-1.05152634633391
"E02000388","Hammersmith and Fulham 017",2009,-1.48619578859799
"E02000389","Hammersmith and Fulham 018",2009,-0.336691346540461
"E02000390","Hammersmith and Fulham 019",2009,-0.539311730325544
"E02000391","Hammersmith and Fulham 020",2009,-0.570064738628109
"E02000392","Hammersmith and Fulham 021",2009,-1.60428690628626
"E02000393","Hammersmith and Fulham 022",2009,0.207884087396173
"E02000394","Hammersmith and Fulham 023",2009,-0.783407972040371
"E02000395","Hammersmith and Fulham 024",2009,0.456763506167324
"E02000396","Hammersmith and Fulham 025",2009,-0.312382835373391
"E02000372","Hammersmith and Fulham 001",2011,-1.87831768747882
"E02000373","Hammersmith and Fulham 002",2011,-1.80781015112879
"E02000374","Hammersmith and Fulham 003",2011,-0.49861305603107
"E02000375","Hammersmith and Fulham 004",2011,-1.34283317975253
"E02000376","Hammersmith and Fulham 005",2011,-1.34819186719057
"E02000377","Hammersmith and Fulham 006",2011,-1.29352055231848
"E02000378","Hammersmith and Fulham 007",2011,-0.781663232848735
"E02000379","Hammersmith and Fulham 008",2011,-0.316486575073289
"E02000380","Hammersmith and Fulham 009",2011,-0.0477119139884276
"E02000381","Hammersmith and Fulham 010",2011,-0.986515229539102
"E02000382","Hammersmith and Fulham 011",2011,-0.354473922703917
"E02000383","Hammersmith and Fulham 012",2011,-1.64558557572403
"E02000384","Hammersmith and Fulham 013",2011,-1.60037571373402
"E02000385","Hammersmith and Fulham 014",2011,-0.564168336863842
"E02000386","Hammersmith and Fulham 015",2011,-1.88121671928855
"E02000387","Hammersmith and Fulham 016",2011,-1.03194073664925
"E02000388","Hammersmith and Fulham 017",2011,-1.37557040783069
"E02000389","Hammersmith and Fulham 018",2011,-0.200035564854106
"E02000390","Hammersmith and Fulham 019",2011,-0.509107497638404
"E02000391","Hammersmith and Fulham 020",2011,-0.471392837402041
"E02000392","Hammersmith and Fulham 021",2011,-1.47380696346436
"E02000393","Hammersmith and Fulham 022",2011,0.245274289315318
"E02000394","Hammersmith and Fulham 023",2011,-0.70678751987176
"E02000395","Hammersmith and Fulham 024",2011,0.545817012118083
"E02000396","Hammersmith and Fulham 025",2011,-0.206915166314872
"E02000372","Hammersmith and Fulham 001",2013,-2.05006375084982
"E02000373","Hammersmith and Fulham 002",2013,-2.02593061564635
"E02000374","Hammersmith and Fulham 003",2013,-0.69792658850715
"E02000375","Hammersmith and Fulham 004",2013,-1.61264836495816
"E02000376","Hammersmith and Fulham 005",2013,-1.54051531599467
"E02000377","Hammersmith and Fulham 006",2013,-1.49855899757708
"E02000378","Hammersmith and Fulham 007",2013,-0.98978973014492
"E02000379","Hammersmith and Fulham 008",2013,-0.389362872925968
"E02000380","Hammersmith and Fulham 009",2013,-0.131722984452559
"E02000381","Hammersmith and Fulham 010",2013,-1.13010058770864
"E02000382","Hammersmith and Fulham 011",2013,-0.480238156001524
"E02000383","Hammersmith and Fulham 012",2013,-1.80470139403699
"E02000384","Hammersmith and Fulham 013",2013,-1.79256697991667
"E02000385","Hammersmith and Fulham 014",2013,-0.698581030660915
"E02000386","Hammersmith and Fulham 015",2013,-2.15418812393372
"E02000387","Hammersmith and Fulham 016",2013,-1.16393423972509
"E02000388","Hammersmith and Fulham 017",2013,-1.50860109982323
"E02000389","Hammersmith and Fulham 018",2013,-0.292864139396325
"E02000390","Hammersmith and Fulham 019",2013,-0.616632089217359
"E02000391","Hammersmith and Fulham 020",2013,-0.555393929486992
"E02000392","Hammersmith and Fulham 021",2013,-1.60600728145068
"E02000393","Hammersmith and Fulham 022",2013,0.164814063676281
"E02000394","Hammersmith and Fulham 023",2013,-0.705659658852497
"E02000395","Hammersmith and Fulham 024",2013,0.443683355685449
"E02000396","Hammersmith and Fulham 025",2013,-0.375654690162393
"E02000372","Hammersmith and Fulham 001",2015,-2.47277578529456
"E02000373","Hammersmith and Fulham 002",2015,-2.4576609380939
"E02000374","Hammersmith and Fulham 003",2015,-1.11193341008506
"E02000375","Hammersmith and Fulham 004",2015,-2.10156477156744
"E02000376","Hammersmith and Fulham 005",2015,-1.95026289411452
"E02000377","Hammersmith and Fulham 006",2015,-1.93963284187025
"E02000378","Hammersmith and Fulham 007",2015,-1.40968573653128
"E02000379","Hammersmith and Fulham 008",2015,-0.689547754346975
"E02000380","Hammersmith and Fulham 009",2015,-0.417544902139783
"E02000381","Hammersmith and Fulham 010",2015,-1.50376989422913
"E02000382","Hammersmith and Fulham 011",2015,-0.812325059484361
"E02000383","Hammersmith and Fulham 012",2015,-2.21859745480945
"E02000384","Hammersmith and Fulham 013",2015,-2.20819319219028
"E02000385","Hammersmith and Fulham 014",2015,-1.03924218702871
"E02000386","Hammersmith and Fulham 015",2015,-2.66270515735769
"E02000387","Hammersmith and Fulham 016",2015,-1.50380877289085
"E02000388","Hammersmith and Fulham 017",2015,-1.87815696110609
"E02000389","Hammersmith and Fulham 018",2015,-0.623004483942662
"E02000390","Hammersmith and Fulham 019",2015,-0.934649818916939
"E02000391","Hammersmith and Fulham 020",2015,-0.868900150529732
"E02000392","Hammersmith and Fulham 021",2015,-1.99515470424016
"E02000393","Hammersmith and Fulham 022",2015,-0.119950385033344
"E02000394","Hammersmith and Fulham 023",2015,-0.934422806386468
"E02000395","Hammersmith and Fulham 024",2015,0.138432798014367
"E02000396","Hammersmith and Fulham 025",2015,-0.757633033867367
"E02000372","Hammersmith and Fulham 001",2017,-2.32325929824758
"E02000373","Hammersmith and Fulham 002",2017,-2.44623762862347
"E02000374","Hammersmith and Fulham 003",2017,-1.07904306897863
"E02000375","Hammersmith and Fulham 004",2017,-2.12835348621015
"E02000376","Hammersmith and Fulham 005",2017,-1.90367756076913
"E02000377","Hammersmith and Fulham 006",2017,-1.86006709550649
"E02000378","Hammersmith and Fulham 007",2017,-1.3927869851781
"E02000379","Hammersmith and Fulham 008",2017,-0.499246416215286
"E02000380","Hammersmith and Fulham 009",2017,-0.300981776391785
"E02000381","Hammersmith and Fulham 010",2017,-1.37736338868588
"E02000382","Hammersmith and Fulham 011",2017,-0.726437421546114
"E02000383","Hammersmith and Fulham 012",2017,-2.04708571454293
"E02000384","Hammersmith and Fulham 013",2017,-2.14671758943195
"E02000385","Hammersmith and Fulham 014",2017,-0.962185208192291
"E02000386","Hammersmith and Fulham 015",2017,-2.65227488115609
"E02000387","Hammersmith and Fulham 016",2017,-1.42032423408119
"E02000388","Hammersmith and Fulham 017",2017,-1.72538095070066
"E02000389","Hammersmith and Fulham 018",2017,-0.428095050901858
"E02000390","Hammersmith and Fulham 019",2017,-0.820282977807188
"E02000391","Hammersmith and Fulham 020",2017,-0.684330528000342
"E02000392","Hammersmith and Fulham 021",2017,-1.79140726445797
"E02000393","Hammersmith and Fulham 022",2017,0.00628545857917667
"E02000394","Hammersmith and Fulham 023",2017,-0.663776798020573
"E02000395","Hammersmith and Fulham 024",2017,0.240080033195467
"E02000396","Hammersmith and Fulham 025",2017,-0.697739776738716
"E02000372","Hammersmith and Fulham 001",2019,-2.46213088580877
"E02000373","Hammersmith and Fulham 002",2019,-2.62020162510162
"E02000374","Hammersmith and Fulham 003",2019,-1.23452734256618
"E02000375","Hammersmith and Fulham 004",2019,-2.35567066071644
"E02000376","Hammersmith and Fulham 005",2019,-2.0529964970376
"E02000377","Hammersmith and Fulham 006",2019,-2.02772185391714
"E02000378","Hammersmith and Fulham 007",2019,-1.55620120711009
"E02000379","Hammersmith and Fulham 008",2019,-0.532103424744454
"E02000380","Hammersmith and Fulham 009",2019,-0.337272936693924
"E02000381","Hammersmith and Fulham 010",2019,-1.48176765083621
"E02000382","Hammersmith and Fulham 011",2019,-0.805844369090866
"E02000383","Hammersmith and Fulham 012",2019,-2.17447901254985
"E02000384","Hammersmith and Fulham 013",2019,-2.29771968151876
"E02000385","Hammersmith and Fulham 014",2019,-1.05021820465083
"E02000386","Hammersmith and Fulham 015",2019,-2.88771468248784
"E02000387","Hammersmith and Fulham 016",2019,-1.50643109470339
"E02000388","Hammersmith and Fulham 017",2019,-1.82117587231072
"E02000389","Hammersmith and Fulham 018",2019,-0.48392541786977
"E02000390","Hammersmith and Fulham 019",2019,-0.882709814748312
"E02000391","Hammersmith and Fulham 020",2019,-0.728975713697808
"E02000392","Hammersmith and Fulham 021",2019,-1.89253948044001
"E02000393","Hammersmith and Fulham 022",2019,-0.0272078861766002
"E02000394","Hammersmith and Fulham 023",2019,-0.623409570859342
"E02000395","Hammersmith and Fulham 024",2019,0.185271843016918
"E02000396","Hammersmith and Fulham 025",2019,-0.82221077461844
"E02000372","Hammersmith and Fulham 001",2021,-2.20192650087561
"E02000373","Hammersmith and Fulham 002",2021,-2.52098878463032
"E02000374","Hammersmith and Fulham 003",2021,-1.11318335413683
"E02000375","Hammersmith and Fulham 004",2021,-2.29130377532866
"E02000376","Hammersmith and Fulham 005",2021,-1.91628357933833
"E02000377","Hammersmith and Fulham 006",2021,-1.84662027843423
"E02000378","Hammersmith and Fulham 007",2021,-1.45264101275516
"E02000379","Hammersmith and Fulham 008",2021,-0.245615578005563
"E02000380","Hammersmith and Fulham 009",2021,-0.140152779616826
"E02000381","Hammersmith and Fulham 010",2021,-1.25747340720322
"E02000382","Hammersmith and Fulham 011",2021,-0.636634064728906
"E02000383","Hammersmith and Fulham 012",2021,-1.88994132104413
"E02000384","Hammersmith and Fulham 013",2021,-2.1424320134417
"E02000385","Hammersmith and Fulham 014",2021,-0.889884046810021
"E02000386","Hammersmith and Fulham 015",2021,-2.7760487941346
"E02000387","Hammersmith and Fulham 016",2021,-1.33866865366431
"E02000388","Hammersmith and Fulham 017",2021,-1.56656381581863
"E02000389","Hammersmith and Fulham 018",2021,-0.186697772097526
"E02000390","Hammersmith and Fulham 019",2021,-0.682463914249105
"E02000391","Hammersmith and Fulham 020",2021,-0.446873154949367
"E02000392","Hammersmith and Fulham 021",2021,-1.5744378567745
"E02000393","Hammersmith and Fulham 022",2021,0.181113366054148
"E02000394","Hammersmith and Fulham 023",2021,-0.254994091693934
"E02000395","Hammersmith and Fulham 024",2021,0.368276688107137
"E02000396","Hammersmith and Fulham 025",2021,-0.674755423585521
"E02000397","Haringey 001",2001,-0.17551473068455
"E02000398","Haringey 002",2001,-0.458591586142343
"E02000400","Haringey 004",2001,0.400987290739816
"E02000401","Haringey 005",2001,-0.0717452471070933
"E02000402","Haringey 006",2001,-0.385595560999246
"E02000403","Haringey 007",2001,0.378853021307423
"E02000404","Haringey 008",2001,0.324190274916784
"E02000405","Haringey 009",2001,1.79587131046508
"E02000406","Haringey 010",2001,-0.0143357734671558
"E02000407","Haringey 011",2001,-0.238494349847261
"E02000408","Haringey 012",2001,-0.482266195014356
"E02000409","Haringey 013",2001,-0.327069098144384
"E02000410","Haringey 014",2001,1.05610359417252
"E02000411","Haringey 015",2001,0.0128345523873228
"E02000412","Haringey 016",2001,-0.496110426117747
"E02000413","Haringey 017",2001,0.823091299234129
"E02000414","Haringey 018",2001,0.60643418411937
"E02000415","Haringey 019",2001,0.563686757722424
"E02000416","Haringey 020",2001,-0.0192359926069016
"E02000417","Haringey 021",2001,0.994081165019578
"E02000418","Haringey 022",2001,1.88855284977176
"E02000419","Haringey 023",2001,-0.111028403895013
"E02000420","Haringey 024",2001,-0.37632726272323
"E02000421","Haringey 025",2001,-0.607458105780874
"E02000422","Haringey 026",2001,-0.206579523794667
"E02000423","Haringey 027",2001,0.638499593091612
"E02000424","Haringey 028",2001,0.62744830260151
"E02000425","Haringey 029",2001,0.538522461735353
"E02000426","Haringey 030",2001,0.895485411819473
"E02000427","Haringey 031",2001,0.286770991202015
"E02000428","Haringey 032",2001,-0.415016373363268
"E02000429","Haringey 033",2001,0.911599671716233
"E02000430","Haringey 034",2001,0.223546367199422
"E02000431","Haringey 035",2001,0.521939342754425
"E02000432","Haringey 036",2001,0.113120977542407
"E02006794","Haringey 037",2001,-0.940103163692454
"E02000397","Haringey 001",2003,-0.238138021507775
"E02000398","Haringey 002",2003,-0.540300010185026
"E02000400","Haringey 004",2003,0.353124429380791
"E02000401","Haringey 005",2003,-0.0999773758608002
"E02000402","Haringey 006",2003,-0.420571800659118
"E02000403","Haringey 007",2003,0.270885465334039
"E02000404","Haringey 008",2003,0.258013375160434
"E02000405","Haringey 009",2003,1.77475201357472
"E02000406","Haringey 010",2003,-0.0840926189524349
"E02000407","Haringey 011",2003,-0.312118596729381
"E02000408","Haringey 012",2003,-0.545105557063461
"E02000409","Haringey 013",2003,-0.391623410946024
"E02000410","Haringey 014",2003,1.00161369570002
"E02000411","Haringey 015",2003,-0.0514115674153464
"E02000412","Haringey 016",2003,-0.523407669427543
"E02000413","Haringey 017",2003,0.840522154560062
"E02000414","Haringey 018",2003,0.532159322905571
"E02000415","Haringey 019",2003,0.482383288720186
"E02000416","Haringey 020",2003,-0.00572352924193767
"E02000417","Haringey 021",2003,0.958362380010636
"E02000418","Haringey 022",2003,1.88853292930495
"E02000419","Haringey 023",2003,-0.177059365557387
"E02000420","Haringey 024",2003,-0.416786500133815
"E02000421","Haringey 025",2003,-0.647692708067097
"E02000422","Haringey 026",2003,-0.254547280861175
"E02000423","Haringey 027",2003,0.543628901474777
"E02000424","Haringey 028",2003,0.574460017868223
"E02000425","Haringey 029",2003,0.410899796335405
"E02000426","Haringey 030",2003,0.874988391842013
"E02000427","Haringey 031",2003,0.225521748629599
"E02000428","Haringey 032",2003,-0.452405121390997
"E02000429","Haringey 033",2003,0.916411733709892
"E02000430","Haringey 034",2003,0.207947021891214
"E02000431","Haringey 035",2003,0.504618836585747
"E02000432","Haringey 036",2003,0.099309011595669
"E02006794","Haringey 037",2003,-0.967547004956641
"E02000397","Haringey 001",2005,-0.562185791822613
"E02000398","Haringey 002",2005,-0.858189614653009
"E02000400","Haringey 004",2005,0.0491994656439501
"E02000401","Haringey 005",2005,-0.350200449003976
"E02000402","Haringey 006",2005,-0.67618927074104
"E02000403","Haringey 007",2005,-0.0760356565112351
"E02000404","Haringey 008",2005,-0.0513486261494435
"E02000405","Haringey 009",2005,1.53842682088787
"E02000406","Haringey 010",2005,-0.38645572678715
"E02000407","Haringey 011",2005,-0.628818508897399
"E02000408","Haringey 012",2005,-0.861964211161316
"E02000409","Haringey 013",2005,-0.670617565670763
"E02000410","Haringey 014",2005,0.726628481828976
"E02000411","Haringey 015",2005,-0.363840378326578
"E02000412","Haringey 016",2005,-0.779262033184517
"E02000413","Haringey 017",2005,0.608019338495376
"E02000414","Haringey 018",2005,0.219952300984415
"E02000415","Haringey 019",2005,0.175039733426225
"E02000416","Haringey 020",2005,-0.241779949708831
